Subj_idx,Stimulus,Response,Confidence,RT_decision,RT_confidence,Task
59,1,1,8,2.528,0.484,VP
59,1,2,4,4.175,0.858,VP
59,1,1,6,2.139,0.53,VP
59,2,1,6,1.095,0.625,VP
59,2,2,4,2.04,2.21,VP
59,1,1,6,1.262,0.341,VP
59,1,1,4,1.187,0.695,VP
59,2,2,4,1.388,1.171,VP
59,1,2,5,1.334,0.967,VP
59,2,2,7,1.343,0.209,VP
59,2,2,5,1.144,1.085,VP
59,1,1,5,1.476,0.539,VP
59,1,1,7,1.262,0.5,VP
59,1,1,8,0.914,0.478,VP
59,1,1,8,1.019,0.254,VP
59,1,1,5,1.06,0.604,VP
59,1,1,4,1.669,0.556,VP
59,2,2,5,1.129,0.52,VP
59,1,1,6,0.908,0.288,VP
59,1,1,5,1.364,0.772,VP
59,2,2,5,2.631,0.491,VP
59,2,2,5,1.19,0.749,VP
59,1,2,6,0.957,0.223,VP
59,1,1,4,2.029,0.331,VP
59,2,1,5,0.776,0.567,VP
59,2,2,6,0.891,0.27,VP
59,1,2,5,0.824,0.584,VP
59,2,2,5,1.635,0.528,VP
59,1,1,10,5.066,3.652,EM
59,1,1,10,0.689,6.502,EM
59,1,1,5,2.437,10.581,EM
59,1,1,10,1.045,1.715,EM
59,2,2,4,2.042,9.97,EM
59,2,2,8,1.377,6.744,EM
59,2,2,10,1.956,3.297,EM
59,2,2,10,0.766,2.141,EM
59,2,2,10,0.451,2.062,EM
59,2,2,10,0.488,2.584,EM
59,1,1,9,1.492,2.163,EM
59,1,2,4,3.295,5.367,EM
59,1,2,4,1.375,6.842,EM
59,1,1,8,1.274,2.303,EM
59,2,2,7,4.051,4.646,EM
59,1,1,7,1.157,3.672,EM
59,1,1,5,2.474,4.886,EM
59,2,2,10,0.602,2.311,EM
59,2,1,4,3.696,4.009,EM
59,1,1,10,0.574,1.532,EM
59,1,1,10,0.521,1.343,EM
59,1,1,8,5.118,3.916,EM
59,1,1,10,1.117,1.673,EM
59,2,2,1,2.096,7.184,EM
59,2,2,9,2.051,7.404,EM
59,1,1,10,0.402,3.144,EM
59,2,2,10,0.816,2.401,EM
59,2,1,1,2.896,9.351,EM
59,1,1,10,0.548,1.763,EM
59,1,1,0,0.989,5.789,EM
59,2,2,0,3.316,6.797,EM
59,2,2,1,0.863,4.183,EM
59,2,2,10,0.439,2.283,EM
59,1,1,10,0.589,2.181,EM
59,2,2,10,0.897,2.685,EM
59,1,1,1,1.526,5.348,EM
59,1,1,10,0.544,3.184,EM
59,1,1,10,0.383,1.625,EM
59,1,1,7,2.147,5.063,EM
59,1,1,8,1.086,4.933,EM
59,2,1,1,2.603,4.837,EF
59,1,1,6,4.48,2.676,EF
59,1,1,10,1.583,4.049,EF
59,1,1,9,4.759,4.367,EF
59,2,2,1,3.686,8.966,EF
59,2,2,10,2.193,5.385,EF
59,1,1,10,1.808,8.434,EF
59,2,2,7,1.621,8.731,EF
59,2,2,10,2.954,4.511,EF
59,1,1,10,2.175,2.933,EF
59,2,2,8,0.741,3.772,EF
59,1,1,9,0.666,4.944,EF
59,2,2,10,2.095,3.574,EF
59,1,1,10,0.822,2.94,EF
59,1,1,10,0.645,3.314,EF
59,1,1,9,1.904,5.751,EF
59,1,1,9,1.26,4.138,EF
59,2,2,7,2.893,11.072,EF
59,1,1,10,2.543,4.407,EF
59,1,1,10,2.184,1.81,EF
59,1,1,10,1.102,1.49,EF
59,2,2,10,0.459,4.104,EF
59,1,1,9,0.779,8.295,EF
59,1,1,10,1.496,2.418,EF
59,2,2,9,2.333,8.373,EF
59,1,1,10,1.244,4.522,EF
59,2,2,10,0.594,2.153,EF
59,2,2,10,1.757,6.49,EF
59,1,1,10,1.053,6.206,EF
59,2,2,9,1.119,3.549,EF
59,2,2,10,0.549,3.831,EF
59,1,1,8,1.368,10.11,EF
59,2,2,10,2.015,3.725,EF
59,2,2,10,0.822,5.724,EF
59,1,1,10,0.522,2.928,EF
59,2,2,10,0.717,3.031,EF
59,2,2,10,0.797,3.147,EF
59,2,2,2,2.637,24.623,EF
59,2,2,10,1.146,3.595,EF
59,2,2,10,0.89,2.862,EF
59,1,1,6,1.235,6.687,SM
59,2,2,2,2.452,12.897,SM
59,2,1,1,2.641,9.393,SM
59,1,1,0,0.976,6.551,SM
59,1,2,4,2.328,9.584,SM
59,2,2,8,1.358,4.682,SM
59,1,1,8,2.344,7.767,SM
59,2,2,5,1.477,5.289,SM
59,2,1,0,1.436,10.297,SM
59,2,1,0,0.727,8.442,SM
59,2,2,1,0.995,21.337,SM
59,2,2,0,1.008,10.426,SM
59,2,2,10,1.858,5.478,SM
59,2,2,9,1.403,4.679,SM
59,1,1,0,1.597,9.29,SM
59,1,1,8,1.278,5.141,SM
59,2,2,1,3.827,17.322,SM
59,1,1,7,1.586,6.737,SM
59,2,1,6,2.038,6.666,SM
59,1,2,0,1.199,4.892,SM
59,1,1,6,1.403,5.638,SM
59,2,2,0,0.867,8.546,SM
59,1,2,0,1.769,19.735,SM
59,2,1,5,2.271,5.033,SM
59,2,1,1,1.201,6.46,SM
59,1,1,1,1.331,11.304,SM
59,2,2,2,2.984,6.709,SM
59,2,1,0,1.028,4.28,SM
59,1,1,3,3.811,4.954,SM
59,2,2,8,1.384,15.042,SM
59,2,2,4,1.554,7.336,SM
59,1,1,5,0.873,4.419,SM
59,2,2,5,1.4,14.118,SM
59,1,1,10,2.21,9.312,SM
59,2,2,0,1.323,4.113,SM
59,1,1,0,0.56,4.126,SM
59,2,2,10,1.54,2.273,SM
59,1,1,8,1.718,9.782,SM
59,1,2,0,0.843,6.296,SM
59,2,2,0,0.872,5.001,SM
60,1,1,6,6.787,3.162,EM
60,2,2,8,2.337,4.802,EM
60,1,1,4,1.855,4.842,EM
60,1,1,9,1.329,3.436,EM
60,2,2,9,1.683,3.371,EM
60,1,2,0,10.499,4.063,EM
60,2,1,4,2.136,9.751,EM
60,1,1,5,1.081,5.594,EM
60,1,1,6,1.901,4.181,EM
60,2,1,6,1.252,5.497,EM
60,1,1,10,4.796,2.297,EM
60,2,2,10,2.15,3.74,EM
60,1,1,10,0.875,2.304,EM
60,1,1,8,0.559,4.991,EM
60,1,1,10,1.327,3.241,EM
60,2,1,4,1.431,6.441,EM
60,1,1,8,1.346,4.061,EM
60,1,1,10,0.728,2.084,EM
60,2,1,7,2.505,4.602,EM
60,2,2,6,2.484,5.405,EM
60,2,2,6,2.608,4.792,EM
60,1,1,4,1.513,6.735,EM
60,1,2,4,0.851,5.003,EM
60,2,1,5,1.318,4.04,EM
60,2,2,9,1.448,3.793,EM
60,1,1,10,1.006,2.157,EM
60,1,1,4,1.196,4.414,EM
60,1,1,8,0.939,3.596,EM
60,1,1,6,1.501,6.365,EM
60,1,1,6,1.947,3.513,EM
60,1,2,5,0.785,6.66,EM
60,2,2,10,1.228,4.689,EM
60,2,2,10,0.58,2.33,EM
60,1,1,3,1.723,7.22,EM
60,2,2,5,2.749,5.973,EM
60,2,1,2,1.668,4.022,EM
60,2,2,2,4.73,4.753,EM
60,1,2,3,1.345,9.044,EM
60,2,1,5,1.114,5.186,EM
60,1,1,5,1.129,6.236,EM
60,1,2,7,8.228,0.714,VP
60,2,2,6,1.485,0.798,VP
60,1,1,7,2.126,1.407,VP
60,1,1,3,1.73,2.737,VP
60,1,2,5,1.275,2.628,VP
60,1,2,7,2.745,0.993,VP
60,2,2,5,0.867,2.003,VP
60,2,2,6,0.888,1.384,VP
60,1,2,5,2.462,1.832,VP
60,1,2,5,2.173,1.806,VP
60,1,1,7,2.351,1.208,VP
60,1,2,5,2.279,2.274,VP
60,2,2,8,1.207,0.8,VP
60,2,2,6,2.247,1.633,VP
60,1,1,5,3.307,1.079,VP
60,2,2,6,1.228,1.18,VP
60,1,2,8,1.139,0.829,VP
60,2,2,6,1.54,3.138,VP
60,2,1,6,3.567,1.417,VP
60,1,2,6,0.826,1.112,VP
60,2,2,8,0.678,0.749,VP
60,1,1,7,1.872,0.942,VP
60,2,2,8,1.726,0.773,VP
60,2,2,8,0.576,0.793,VP
60,1,1,6,1.699,1.112,VP
60,2,2,9,0.947,0.854,VP
60,1,2,6,4.422,7.666,VP
60,2,2,6,4.853,3.631,VP
60,1,1,9,1.441,0.819,VP
60,2,2,7,1.092,0.663,VP
60,1,1,6,1.276,1.121,VP
60,2,2,3,2.461,1.872,VP
60,1,2,5,0.952,0.884,VP
60,1,1,3,1.146,0.995,VP
60,1,1,3,1.503,2.5,VP
60,1,1,3,2.229,2.357,VP
60,2,2,9,0.626,0.619,VP
60,2,1,3,0.806,1.274,VP
60,2,2,8,0.754,0.862,VP
60,1,1,3,0.676,0.714,VP
60,1,1,9,1.866,5.428,EF
60,1,1,3,0.692,7.522,EF
60,1,1,10,1.601,2.994,EF
60,1,1,8,1.357,3.373,EF
60,2,2,10,1.311,5.442,EF
60,1,1,10,1.417,3.486,EF
60,2,2,9,1.914,6.67,EF
60,2,2,8,1.622,5.69,EF
60,2,2,8,0.872,5.734,EF
60,1,1,10,2.292,3.305,EF
60,2,2,10,1.117,4.581,EF
60,1,1,2,0.655,5.599,EF
60,1,1,7,1.676,8.704,EF
60,2,2,8,1.404,3.805,EF
60,2,2,9,2.233,7.86,EF
60,1,1,9,1.062,3.574,EF
60,2,2,10,0.628,2.363,EF
60,1,1,10,0.803,3.137,EF
60,2,2,1,1.232,7.743,EF
60,2,1,1,1.138,4.386,EF
60,2,1,1,1.739,4.237,EF
60,2,2,10,0.522,4.653,EF
60,2,2,5,1.989,6.873,EF
60,2,2,10,0.674,5.286,EF
60,2,2,10,0.54,6.33,EF
60,1,1,8,1.868,5.755,EF
60,1,1,10,0.832,4.126,EF
60,1,2,10,0.521,5.41,EF
60,1,1,6,1.03,5.725,EF
60,1,1,10,0.484,2.43,EF
60,2,2,10,1.09,3.519,EF
60,2,2,10,0.5,5.022,EF
60,1,1,10,0.523,3.363,EF
