Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Day,Feedback
28,1,1,2,0.129,0.077,7,1
28,2,2,2,0.175,0.141,7,1
28,2,1,2,0.162,0.084,7,1
28,2,2,2,0.198,0.141,7,1
28,2,1,2,0.134,0.093,7,1
28,1,1,2,0.204,0.092,7,1
28,2,2,2,0.286,0.173,7,1
28,2,2,2,0.12,0.173,7,1
28,2,1,2,0.121,0.102,7,1
28,1,2,2,0.397,0.158,7,1
28,1,1,2,0.183,0.076,7,1
28,1,1,2,0.124,0.077,7,1
28,1,1,2,0.112,0.077,7,1
28,2,1,2,0.303,0.126,7,1
28,2,2,2,0.124,0.14,7,1
28,1,2,2,0.135,0.143,7,1
28,1,2,2,0.527,0.164,7,1
28,2,2,2,0.277,0.165,7,1
28,1,1,2,0.232,0.085,7,1
28,1,2,2,0.734,0.164,7,1
28,2,2,2,0.95,0.184,7,1
28,2,1,2,0.428,0.078,7,1
28,1,1,2,0.624,0.036,7,1
28,2,1,2,0.165,0.036,7,1
28,2,2,2,0.151,0.157,7,1
28,2,2,2,0.182,0.165,7,1
28,1,2,2,0.36,0.205,7,1
28,2,2,2,0.193,0.157,7,1
28,1,1,2,0.224,0.093,7,1
28,2,2,2,0.098,0.146,7,1
28,2,1,2,0.174,0.086,7,1
28,2,1,2,0.104,0.085,7,1
28,2,1,2,0.135,0.11,7,1
28,2,1,2,0.126,0.078,7,1
28,2,2,2,0.272,0.162,7,1
28,2,2,2,0.137,0.159,7,1
28,2,1,2,0.126,0.078,7,1
28,1,1,2,0.111,0.101,7,1
28,2,1,2,0.102,0.093,7,1
28,2,2,2,0.236,0.157,7,1
28,1,1,2,0.15,0.061,7,1
28,1,1,2,0.4,0.061,7,1
28,2,2,2,0.214,0.141,7,1
28,1,1,2,0.148,0.08,7,1
28,1,1,2,0.171,0.077,7,1
28,2,2,2,0.057,0.126,7,1
28,2,1,2,0.039,0.093,7,1
28,1,1,2,0.085,0.069,7,1
28,2,1,2,0.151,0.069,7,1
28,2,1,2,0.112,0.084,7,1
28,1,1,2,0.093,0.095,7,1
28,1,1,2,0.16,0.101,7,1
28,2,1,2,0.145,0.061,7,1
28,1,1,2,0.051,0.086,7,1
28,1,1,2,0.814,0.061,7,1
28,1,1,2,0.149,0.053,7,1
28,1,1,2,0.184,0.046,7,1
28,1,1,2,0.095,0.069,7,1
28,2,1,2,0.086,0.077,7,1
28,2,1,2,0.304,0.069,7,1
28,2,1,2,0.134,0.094,7,1
28,2,1,2,0.119,0.07,7,1
28,1,1,2,0.101,0.068,7,1
28,1,2,2,0.214,0.14,7,1
28,1,1,2,0.084,0.085,7,1
28,1,1,2,0.158,0.069,7,1
28,2,1,2,0.212,0.1,7,1
28,1,1,2,0.09,0.086,7,1
28,1,1,2,0.182,0.051,7,1
28,1,1,2,0.127,0.093,7,1
28,2,1,2,0.113,0.084,7,1
28,2,1,2,0.116,0.049,7,1
28,2,1,2,0.071,0.101,7,1
28,2,2,2,0.255,0.165,7,1
28,1,1,2,0.125,0.093,7,1
28,1,1,2,0.12,0.102,7,1
28,2,1,2,0.188,0.094,7,1
28,2,1,2,0.061,0.061,7,1
28,1,2,2,0.279,0.157,7,1
28,2,1,2,0.141,0.069,7,1
28,2,2,2,0.31,0.149,7,1
28,2,2,2,0.131,0.148,7,1
28,1,1,2,0.054,0.086,7,1
28,2,1,2,0.125,0.085,7,1
28,1,1,2,0.111,0.085,7,1
28,2,1,2,0.07,0.086,7,1
28,2,1,2,0.215,0.117,7,1
28,1,1,2,0.078,0.085,7,1
28,2,2,2,0.119,0.156,7,1
28,2,2,2,0.221,0.148,7,1
28,2,2,2,0.127,0.163,7,1
28,2,1,2,0.618,0.085,7,1
28,1,1,2,0.127,0.08,7,1
28,2,1,2,0.081,0.085,7,1
28,2,1,2,0.096,0.077,7,1
28,1,1,2,0.095,0.07,7,1
28,2,2,2,0.101,0.157,7,1
28,2,1,2,0.066,0.066,7,1
28,1,1,2,0.104,0.062,7,1
28,1,1,2,0.094,0.068,7,1
28,1,1,2,0.096,0.079,7,1
28,2,1,2,0.119,0.069,7,1
28,2,1,2,0.085,0.086,7,1
28,1,1,2,0.149,0.07,7,1
28,2,1,2,0.086,0.062,7,1
28,2,1,2,0.408,0.069,7,1
28,1,1,2,0.157,0.102,7,1
28,2,1,2,0.094,0.053,7,1
28,1,1,2,0.032,0.077,7,1
28,1,1,2,0.095,0.092,7,1
28,2,2,2,0.152,0.157,7,1
28,2,1,2,0.079,0.093,7,1
28,1,1,2,0.087,0.054,7,1
28,1,2,2,0.246,0.165,7,1
28,1,1,2,0.276,0.088,7,1
28,2,1,2,0.42,0.07,7,1
28,1,1,2,0.138,0.069,7,1
28,2,2,2,0.19,0.149,7,1
28,1,1,2,0.434,0.022,7,1
28,1,1,2,0.114,0.065,7,1
28,2,1,2,0.171,0.023,7,1
28,2,2,2,0.382,0.157,7,1
28,1,1,2,0.088,0.086,7,1
28,1,1,2,0.126,0.07,7,1
28,1,2,2,0.452,0.157,7,1
28,2,1,2,0.286,0.103,7,1
28,2,1,2,0.12,0.069,7,1
28,1,1,2,0.118,0.077,7,1
28,2,2,2,0.238,0.149,7,1
28,1,1,2,0.139,0.096,7,1
28,2,1,2,0.162,0.061,7,1
28,1,1,2,0.049,0.07,7,1
28,2,2,2,0.263,0.157,7,1
28,1,1,2,0.117,0.062,7,1
28,2,1,2,0.085,0.078,7,1
28,2,1,2,0.102,0.068,7,1
28,2,1,2,0.053,0.062,7,1
28,1,1,2,0.086,0.062,7,1
28,2,1,2,0.058,0.086,7,1
28,2,1,2,0.075,0.085,7,1
28,1,2,2,0.197,0.151,7,1
28,1,1,2,0.177,0.078,7,1
28,1,1,2,0.119,0.077,7,1
28,1,1,2,0.095,0.062,7,1
28,1,1,2,0.08,0.077,7,1
28,1,1,2,0.062,0.078,7,1
28,1,1,2,0.085,0.068,7,1
28,1,1,2,0.087,0.078,7,1
28,2,1,2,0.087,0.078,7,1
28,2,1,2,0.038,0.086,7,1
28,1,1,2,0.054,0.061,7,1
28,2,1,2,0.046,0.045,7,1
28,2,1,2,0.085,0.077,7,1
28,1,1,2,0.069,0.062,7,1
28,2,2,2,0.117,0.156,7,1
28,2,2,2,0.143,0.142,7,1
28,2,1,2,0.067,0.077,7,1
28,2,1,2,0.093,0.061,7,1
28,2,1,2,0.045,0.067,7,1
28,2,1,2,0.48,0.061,7,1
28,1,1,2,0.046,0.078,7,1
28,2,1,2,0.069,0.077,7,1
28,2,2,2,0.125,0.14,7,1
28,1,1,2,0.096,0.092,7,1
28,1,1,2,0.061,0.086,7,1
28,1,1,2,0.085,0.068,7,1
28,1,1,2,0.248,0.061,7,1
28,1,1,2,0.071,0.078,7,1
28,1,1,2,0.071,0.093,7,1
28,2,2,2,0.209,0.158,7,1
28,1,1,2,0.108,0.085,7,1
28,2,1,2,0.087,0.086,7,1
28,2,1,2,0.159,0.109,7,1
28,2,1,2,0.349,0.093,7,1
28,1,1,1,0.626,0.223,7,1
28,2,2,2,0.35,0.134,7,1
28,2,2,2,0.096,0.148,7,1
28,1,2,2,0.12,0.148,7,1
28,2,2,2,0.184,0.165,7,1
28,1,1,2,0.153,0.09,7,1
28,2,2,2,0.844,0.134,7,1
28,2,2,2,0.392,0.142,7,1
28,1,2,2,0.175,0.133,7,1
28,2,2,2,0.157,0.15,7,1
28,1,1,2,0.139,0.074,7,1
28,2,2,2,0.191,0.157,7,1
28,2,1,2,0.294,0.077,7,1
28,2,2,2,0.422,0.157,7,1
28,2,2,2,0.128,0.165,7,1
28,1,1,2,0.129,0.102,7,1
28,2,2,2,0.422,0.196,7,1
28,2,2,2,0.386,0.173,7,1
28,2,2,2,0.107,0.157,7,1
28,1,1,2,0.151,0.084,7,1
28,2,2,2,0.143,0.157,7,1
28,1,1,2,0.133,0.098,7,1
28,2,1,2,0.136,0.07,7,1
28,1,1,2,0.365,0.077,7,1
28,2,1,2,0.118,0.053,7,1
28,2,1,2,0.168,0.045,7,1
28,1,1,2,0.104,0.077,7,1
28,2,1,2,0.103,0.079,7,1
28,1,1,2,0.14,0.077,7,1
28,2,1,2,0.125,0.077,7,1
28,2,2,2,0.149,0.133,7,1
28,1,2,2,0.208,0.149,7,1
28,2,2,2,0.574,0.181,7,1
28,1,1,2,0.174,0.076,7,1
28,1,2,2,0.542,0.165,7,1
28,1,1,2,0.126,0.085,7,1
28,2,2,2,0.24,0.149,7,1
28,1,1,2,0.072,0.069,7,1
28,2,1,2,0.182,0.061,7,1
28,2,2,2,0.145,0.155,7,1
28,2,2,2,0.135,0.118,7,1
28,1,1,2,0.244,0.053,7,1
28,1,1,2,0.372,0.1,7,1
28,2,1,2,0.158,0.069,7,1
28,1,1,2,0.084,0.093,7,1
28,1,1,2,0.105,0.052,7,1
28,2,2,2,0.589,0.157,7,1
28,1,1,2,0.12,0.071,7,1
28,2,1,2,0.199,0.084,7,1
28,2,1,2,0.074,0.059,7,1
28,2,2,2,0.222,0.157,7,1
28,1,2,2,0.15,0.141,7,1
28,2,1,2,0.128,0.09,7,1
28,2,1,2,0.269,0.085,7,1
28,1,1,2,0.104,0.085,7,1
28,2,1,2,0.081,0.061,7,1
28,2,1,2,0.179,0.07,7,1
28,1,1,2,0.462,0.118,7,1
28,2,2,2,0.942,0.166,7,1
28,2,1,2,0.336,0.082,7,1
28,1,1,2,0.433,0.052,7,1
28,2,1,2,0.141,0.094,7,1
28,1,1,2,0.126,0.061,7,1
28,1,1,2,0.11,0.086,7,1
28,2,1,2,0.158,0.053,7,1
28,1,1,2,0.23,0.029,7,1
28,2,2,2,0.117,0.149,7,1
29,2,2,3,1.203,0.475,1,0
29,2,1,3,0.338,1.257,1,0
29,2,1,3,0.426,0.404,1,0
29,2,1,2,0.722,0.412,1,0
29,2,2,3,0.528,0.466,1,0
29,1,1,3,0.141,1.754,1,0
29,1,2,4,1.267,0.758,1,0
29,1,1,3,0.638,0.749,1,0
29,1,1,3,0.254,0.75,1,0
29,2,2,3,3.501,0.694,1,0
29,1,1,3,0.457,1.543,1,0
29,1,2,3,0.664,0.869,1,0
29,2,2,4,1.026,0.568,1,0
29,2,2,4,1.237,0.616,1,0
29,2,1,3,1.359,0.518,1,0
29,1,1,3,0.527,0.559,1,0
29,1,1,2,1.44,0.861,1,0
29,1,1,1,0.62,1.794,1,0
29,2,1,2,1.869,0.679,1,0
29,2,1,3,1.145,0.71,1,0
29,2,1,3,5.558,1.194,1,0
29,1,1,3,0.6,0.434,1,0
29,2,2,3,1.478,0.403,1,0
29,1,1,3,0.947,0.464,1,0
29,2,1,3,0.808,0.597,1,0
29,2,2,3,0.509,0.434,1,0
29,1,1,3,0.408,0.729,1,0
29,1,2,4,0.829,0.546,1,0
29,1,2,4,0.52,0.505,1,0
29,1,2,4,0.907,0.445,1,0
29,1,1,3,0.611,0.557,1,0
29,1,1,3,0.677,1.309,1,0
29,2,2,4,1.558,0.516,1,0
29,1,1,3,2.378,0.493,1,0
29,1,2,3,1.371,0.423,1,0
29,2,2,3,1.494,1.541,1,0
29,1,1,4,1.001,0.345,1,0
29,1,1,4,0.933,0.597,1,0
29,2,2,3,0.953,2.049,1,0
29,2,2,3,0.834,0.927,1,0
29,1,2,4,1.404,0.454,1,0
29,2,2,4,1.976,1.236,1,0
29,1,1,4,0.302,0.952,1,0
29,2,2,4,0.946,0.403,1,0
29,2,2,4,1.006,0.424,1,0
29,1,2,4,1.635,0.404,1,0
29,1,2,4,0.821,0.466,1,0
29,2,1,2,0.419,1.341,1,0
29,1,2,4,0.933,0.363,1,0
29,2,2,4,1.055,0.433,1,0
29,1,1,2,1.039,0.831,1,0
29,2,2,3,1.21,0.851,1,0
29,1,2,4,0.988,0.365,1,0
29,2,2,4,0.741,0.456,1,0
29,1,1,3,0.831,0.486,1,0
29,1,1,3,0.486,0.961,1,0
29,1,1,3,1.714,0.445,1,0
29,2,2,4,0.956,0.676,1,0
29,2,1,3,0.571,0.516,1,0
29,1,1,3,0.655,0.521,1,0
29,1,1,4,0.264,1.59,1,0
29,1,1,3,1.02,0.293,1,0
29,2,1,3,1.04,0.251,1,0
29,1,1,3,0.333,0.668,1,0
29,1,2,4,1.547,0.848,1,0
29,1,1,3,1.122,0.303,1,0
29,2,2,4,0.737,0.709,1,0
29,1,2,3,1.657,0.293,1,0
29,1,1,3,0.642,0.758,1,0
29,2,2,4,1.138,0.304,1,0
29,2,2,4,1.095,0.586,1,0
29,1,1,4,1.017,0.711,1,0
29,1,1,2,2.498,0.891,1,0
29,2,2,4,0.742,1.064,1,0
29,1,1,3,1.656,0.932,1,0
29,1,1,4,0.754,0.781,1,0
29,1,1,4,1.14,0.374,1,0
29,1,1,2,1.088,0.873,1,0
29,1,1,4,0.163,1.452,1,0
29,1,2,1,0.856,1.922,1,0
29,2,2,4,0.98,0.363,1,0
29,2,1,3,0.553,0.442,1,0
29,2,1,3,0.418,0.455,1,0
29,1,2,4,0.741,0.639,1,0
29,2,2,4,0.864,0.334,1,0
29,1,1,3,1.066,0.446,1,0
29,1,1,2,0.457,0.322,1,0
29,1,2,3,1.649,0.719,1,0
29,2,2,4,1.349,1.743,1,0
29,1,1,4,0.468,1.094,1,0
29,1,1,3,1.048,0.568,1,0
29,1,1,4,0.28,1.133,1,0
29,2,1,4,0.786,0.933,1,0
29,2,2,4,1.35,0.355,1,0
29,2,1,3,0.639,0.952,1,0
29,2,2,4,0.924,0.361,1,0
29,2,2,4,1.566,0.435,1,0
29,1,1,4,0.895,0.405,1,0
29,2,1,3,0.48,0.73,1,0
29,2,1,3,0.398,0.385,1,0
29,2,1,3,0.443,0.749,1,0
29,2,2,4,0.786,0.393,1,0
29,2,2,4,1.066,0.393,1,0
29,1,1,4,0.365,0.81,1,0
29,1,1,3,0.734,0.384,1,0
29,1,1,2,1.239,0.442,1,0
29,1,1,2,0.747,0.343,1,0
29,2,2,4,1.087,0.332,1,0
29,2,2,4,0.993,0.659,1,0
29,1,1,2,0.653,0.76,1,0
29,1,1,4,0.387,1.46,1,0
29,2,2,3,0.989,0.869,1,0
29,1,1,3,0.48,2.659,1,0
29,2,2,4,1.617,0.365,1,0
29,2,2,4,1.13,0.344,1,0
29,1,1,4,0.731,0.404,1,0
29,2,2,4,1.118,0.566,1,0
29,2,2,4,1.071,0.393,1,0
29,2,2,4,1.626,0.375,1,0
29,1,1,4,0.776,0.404,1,0
29,1,1,2,0.704,0.758,1,0
29,2,2,3,1.769,1.116,1,0
29,2,2,4,1.185,0.71,1,0
29,2,1,2,0.572,0.425,1,0
29,1,2,4,1.02,0.372,1,0
29,1,1,2,0.107,1.023,1,0
29,2,2,4,1.052,0.283,1,0
29,2,2,4,0.895,0.394,1,0
29,1,1,3,0.287,0.586,1,0
29,1,2,4,0.858,0.394,1,0
29,2,2,4,0.612,0.334,1,0
29,2,2,4,0.357,0.324,1,0
29,1,1,4,0.318,0.557,1,0
29,2,1,3,0.402,0.71,1,0
29,1,1,1,0.282,1.258,1,0
29,2,1,1,3.92,1.326,1,0
29,2,1,2,1.634,0.731,1,0
29,1,1,4,0.918,0.515,1,0
29,1,1,4,0.689,0.456,1,0
29,2,2,4,0.856,0.282,1,0
29,2,1,4,0.828,0.322,1,0
29,2,2,4,0.844,0.354,1,0
29,1,2,4,1.038,0.322,1,0
29,1,1,4,0.832,0.383,1,0
29,2,2,4,0.852,0.301,1,0
29,2,2,4,0.855,0.276,1,0
29,1,1,3,0.735,0.912,1,0
29,1,2,4,1.308,0.376,1,0
29,2,1,2,0.478,1.501,1,0
29,2,1,2,0.377,0.391,1,0
29,1,2,2,0.717,1.49,1,0
29,1,1,4,0.246,1.281,1,0
29,2,2,3,1.272,0.74,1,0
29,1,2,4,1.007,0.396,1,0
29,2,1,2,0.671,2.315,1,0
29,2,2,2,0.932,1.013,1,0
29,2,2,2,1.376,0.322,1,0
29,1,1,2,1.767,0.96,1,0
29,1,1,4,0.709,1.095,1,0
29,2,1,1,1.506,1.055,1,0
29,1,1,3,1.718,0.88,1,0
29,2,2,4,1.026,0.414,1,0
29,1,1,4,0.63,0.597,1,0
29,1,1,4,0.419,0.528,1,0
29,2,2,4,0.922,0.333,1,0
29,2,1,3,0.546,1.203,1,0
29,1,2,3,1.534,0.873,1,0
29,2,2,4,0.713,0.812,1,0
29,1,2,4,0.708,0.414,1,0
29,1,1,4,0.265,0.913,1,0
29,2,2,4,0.743,0.443,1,0
29,2,2,4,0.996,0.253,1,0
29,1,1,4,0.275,1.127,1,0
29,1,2,4,0.884,0.557,1,0
29,1,2,3,1.107,0.373,1,0
29,2,2,2,0.28,1.594,1,0
29,1,2,3,0.384,1.014,1,0
29,2,1,3,0.236,1.187,1,0
29,1,1,2,0.208,0.931,1,0
29,1,1,4,0.674,0.965,1,0
29,1,1,4,0.191,0.885,1,0
29,1,1,4,0.529,0.851,1,0
29,2,1,3,0.741,0.314,1,0
29,1,1,4,0.702,0.831,1,0
29,1,2,2,2.256,1.095,1,0
29,1,1,2,1.554,0.395,1,0
29,2,2,4,1.117,1.077,1,0
29,2,2,2,1.78,0.71,1,0
29,1,1,4,0.566,1.267,1,0
29,1,1,2,1.435,0.586,1,0
29,1,2,2,1.015,0.719,1,0
29,1,1,2,0.752,0.658,1,0
29,2,1,1,0.833,0.82,1,0
29,1,1,4,0.641,0.808,1,0
29,1,1,4,0.197,0.973,1,0
29,1,1,2,0.744,0.649,1,0
29,2,2,2,0.981,0.323,1,0
29,1,1,2,0.704,0.827,1,0
29,1,1,3,0.216,1.49,1,0
29,2,2,4,0.665,0.688,1,0
29,2,1,1,0.45,0.955,1,0
29,1,2,2,0.253,0.973,1,0
29,1,1,3,0.277,1.185,1,0
29,2,2,3,0.887,0.698,1,0
29,1,1,4,0.205,1.094,1,0
29,2,1,2,0.512,0.375,1,0
29,2,1,2,0.794,0.291,1,0
29,2,1,1,0.821,0.201,1,0
29,2,2,4,0.781,0.496,1,0
29,2,1,2,0.447,0.97,1,0
29,1,2,2,1.016,0.954,1,0
29,1,1,1,1.235,0.279,1,0
29,1,1,3,0.746,0.83,1,0
29,1,2,4,1.049,0.496,1,0
29,2,1,1,0.41,0.465,1,0
29,1,2,4,0.887,0.505,1,0
29,1,2,2,1.343,0.243,1,0
29,2,2,2,1.291,0.761,1,0
29,2,2,3,1.433,0.899,1,0
29,2,2,4,0.716,0.476,1,0
29,2,2,3,1.881,0.283,1,0
29,2,2,3,0.258,0.363,1,0
29,2,2,3,0.818,0.3,1,0
29,2,2,3,0.613,0.393,1,0
29,1,2,2,2.319,0.597,1,0
29,1,1,2,0.122,0.913,1,0
29,2,2,4,0.783,0.424,1,0
29,2,1,3,0.375,0.973,1,0
29,2,1,2,0.156,0.892,1,0
29,1,1,2,0.093,0.518,1,0
29,2,1,2,0.557,0.394,1,0
29,1,1,3,0.254,0.918,1,0
29,2,2,3,1.224,0.413,1,0
29,1,1,2,0.173,0.677,1,0
29,1,1,2,0.087,0.454,1,0
29,1,1,2,0.349,0.749,1,0
29,2,2,3,0.944,0.377,1,0
29,2,2,2,0.763,0.552,1,0
29,1,1,2,0.754,0.332,1,0
29,2,1,2,0.949,0.576,1,0
29,2,2,4,0.791,0.871,1,0
29,2,2,4,0.815,0.301,1,0
29,1,1,4,0.487,0.852,1,0
29,2,2,4,0.901,0.382,1,0
29,2,1,2,0.277,0.922,1,0
29,2,2,3,0.838,0.324,1,0
29,1,1,2,0.27,0.384,1,0
29,2,2,3,0.533,0.667,1,0
29,1,2,3,0.712,0.303,1,0
29,2,2,2,0.589,0.282,1,0
29,2,2,3,0.716,0.516,1,0
29,1,2,3,0.813,0.222,1,0
29,2,2,1,1.121,1.401,1,0
29,2,2,3,0.614,0.801,1,0
29,1,1,4,0.614,0.83,1,0
29,2,1,2,1.514,0.557,1,0
29,1,1,4,0.204,0.994,1,0
29,1,1,4,0.925,0.476,1,0
29,1,1,4,0.642,0.393,1,0
29,1,1,3,0.216,0.883,1,0
29,1,1,4,0.042,0.964,1,0
29,1,1,4,0.156,0.751,1,0
29,2,2,3,1.239,0.577,1,0
29,2,2,3,1.048,0.233,1,0
29,2,2,3,0.785,0.649,1,0
29,1,1,4,0.243,1.055,1,0
29,1,1,2,0.548,0.73,1,0
29,1,2,3,0.472,0.488,1,0
29,1,2,3,0.459,1.096,1,0
29,2,2,3,0.425,0.496,1,0
29,1,1,4,0.543,0.628,1,0
29,1,1,3,0.379,0.669,1,0
29,1,2,4,0.416,0.477,1,0
29,1,2,3,0.58,0.311,1,0
29,2,1,2,0.276,0.334,1,0
29,1,1,3,0.383,1.359,1,0
29,2,2,3,0.183,0.434,1,0
29,1,1,2,0.507,0.223,1,0
29,2,1,2,0.488,0.291,1,0
29,2,1,2,0.245,1.125,1,0
29,2,2,4,0.77,0.759,1,0
29,1,1,3,0.578,1.074,1,0
29,1,1,3,0.836,1.034,1,0
29,2,2,4,0.906,0.332,1,0
29,2,1,1,0.282,0.913,1,0
29,1,2,3,1.058,0.362,1,0
29,1,1,3,1.26,0.485,1,0
29,1,2,3,1.564,0.283,1,0
29,1,1,2,0.834,0.668,1,0
29,1,2,3,1.428,0.494,1,0
29,2,1,3,1.053,0.495,1,0
29,2,2,3,1.003,0.254,1,0
29,2,1,3,0.844,1.237,1,0
29,1,1,3,1.188,0.434,1,0
29,1,1,2,0.824,0.261,1,0
29,2,2,3,0.984,0.33,1,0
29,2,2,3,0.811,0.588,1,0
29,2,1,1,0.185,1.136,1,0
29,1,1,4,0.807,0.363,1,0
29,1,1,4,0.938,0.932,1,0
29,2,2,3,1.12,1.602,1,0
29,2,1,3,0.705,0.637,1,0
29,2,2,4,0.815,0.424,1,0
29,1,1,4,0.824,0.476,1,0
29,2,2,3,1.027,0.312,1,0
29,2,1,1,1.992,0.75,1,0
29,2,2,4,0.874,0.405,1,0
29,2,1,4,0.388,0.902,1,0
29,1,1,4,0.732,0.363,1,0
29,1,1,4,0.671,0.385,1,0
29,2,1,3,0.666,0.321,1,0
29,2,2,4,0.747,0.413,1,0
29,1,2,2,1.789,1.13,1,0
29,1,1,4,0.442,0.696,1,0
29,1,1,4,1.395,0.364,1,0
29,2,2,3,1.016,0.506,1,0
29,1,1,3,1.079,0.606,1,0
29,2,1,3,0.814,0.668,1,0
29,2,2,4,0.742,0.414,1,0
29,1,1,4,0.613,0.485,1,0
29,1,2,3,1.259,0.881,1,0
29,1,2,4,0.555,0.444,1,0
29,1,1,2,0.366,0.545,1,0
29,1,1,4,0.631,0.363,1,0
29,1,1,3,0.701,0.562,1,0
29,1,2,2,1.072,0.69,1,0
29,2,2,3,0.382,0.801,1,0
29,2,1,2,1.199,0.59,1,0
29,1,1,2,0.713,0.334,1,0
29,2,2,3,0.804,0.822,1,0
29,2,2,4,0.402,0.728,1,0
29,1,1,4,0.644,0.871,1,0
29,1,2,3,1.575,0.508,1,0
29,2,2,3,0.48,0.424,1,0
29,1,1,4,0.605,0.902,1,0
29,1,2,4,0.937,0.425,1,0
29,2,2,3,0.792,0.263,1,0
29,1,1,4,0.399,0.7,1,0
29,1,2,3,0.986,0.385,1,0
29,1,1,3,0.428,0.549,1,0
29,1,2,3,0.986,0.7,1,0
29,1,2,3,0.326,0.375,1,0
29,1,1,2,0.312,0.923,1,0
29,1,1,3,0.418,0.697,1,0
29,2,2,4,0.548,0.578,1,0
29,1,2,2,1.815,0.821,1,0
29,2,1,2,0.251,0.907,1,0
29,2,2,3,1.866,0.364,1,0
29,2,2,4,1.548,0.262,1,0
29,2,1,2,0.543,0.397,1,0
29,1,1,2,1.695,1.148,2,0
29,1,1,2,0.754,0.39,2,0
29,1,1,3,1.253,0.479,2,0
29,1,1,3,1.04,0.47,2,0
29,2,2,3,0.58,0.571,2,0
29,2,2,3,1.056,0.469,2,0
29,1,1,3,0.639,0.424,2,0
29,2,2,3,1.209,0.724,2,0
29,1,1,3,0.477,0.624,2,0
29,2,2,4,0.721,1.264,2,0
29,2,2,4,0.563,0.48,2,0
29,1,1,2,0.21,0.774,2,0
29,2,1,3,0.805,0.855,2,0
29,2,2,3,0.804,0.515,2,0
29,1,2,3,0.731,0.794,2,0
29,2,2,3,0.675,0.502,2,0
29,2,2,3,0.666,0.486,2,0
29,1,1,3,0.652,0.866,2,0
29,1,1,3,0.764,0.622,2,0
29,2,2,4,0.822,0.551,2,0
29,1,1,4,0.402,1.259,2,0
29,2,2,4,0.761,0.571,2,0
29,1,1,3,0.5,0.785,2,0
29,2,2,3,0.759,0.483,2,0
29,2,2,4,0.835,0.429,2,0
29,1,2,3,0.395,0.347,2,0
29,2,2,3,0.287,0.415,2,0
29,1,1,4,0.363,0.969,2,0
29,2,2,4,0.925,0.348,2,0
29,2,2,4,0.965,0.391,2,0
29,1,1,4,0.237,0.857,2,0
29,2,1,2,0.496,0.937,2,0
29,1,2,4,0.982,0.563,2,0
29,1,1,2,0.466,0.36,2,0
29,1,1,3,0.421,1.459,2,0
29,1,1,3,0.259,0.571,2,0
29,2,2,4,1.075,0.395,2,0
29,2,2,4,0.908,0.355,2,0
29,2,1,4,0.349,0.485,2,0
29,2,1,2,0.478,0.532,2,0
29,1,1,3,0.488,0.362,2,0
29,2,2,4,0.732,0.383,2,0
29,2,2,3,1.074,0.757,2,0
29,2,2,3,0.681,0.551,2,0
29,1,1,3,0.285,0.64,2,0
29,1,1,1,1.278,0.398,2,0
29,2,2,4,0.699,0.585,2,0
29,1,1,4,0.386,0.89,2,0
29,2,2,3,0.61,0.435,2,0
29,1,1,4,0.384,0.797,2,0
29,1,1,4,0.163,0.794,2,0
29,2,2,4,0.254,0.38,2,0
29,1,1,4,0.029,0.685,2,0
29,1,1,4,0.486,0.477,2,0
29,1,1,4,0.255,0.361,2,0
29,2,1,2,0.506,1.078,2,0
29,2,2,3,0.889,0.623,2,0
29,1,1,4,0.847,0.41,2,0
29,1,1,3,0.38,0.796,2,0
29,1,1,2,0.556,0.484,2,0
29,2,2,3,0.821,0.397,2,0
29,1,2,2,1.342,0.643,2,0
29,1,2,2,0.859,0.25,2,0
29,1,1,1,0.931,0.23,2,0
29,2,2,3,0.494,0.727,2,0
29,1,1,2,0.498,1.1,2,0
29,2,2,4,0.8,0.443,2,0
29,1,1,4,0.253,1.001,2,0
29,2,1,2,0.586,0.697,2,0
29,2,2,3,0.373,0.45,2,0
29,2,2,4,0.722,0.341,2,0
29,1,1,4,0.42,0.734,2,0
29,1,1,3,0.063,0.492,2,0
29,1,1,3,0.342,0.412,2,0
29,1,1,3,0.835,0.715,2,0
29,2,2,4,0.912,0.29,2,0
29,1,1,3,0.416,0.603,2,0
29,2,2,3,0.806,0.797,2,0
29,2,2,3,0.863,0.359,2,0
29,1,1,1,0.837,0.361,2,0
29,2,2,4,0.963,0.34,2,0
29,2,1,1,0.499,0.341,2,0
29,1,1,4,0.196,0.662,2,0
29,2,2,4,0.874,0.344,2,0
29,2,2,4,0.311,0.342,2,0
29,2,2,2,0.804,0.291,2,0
29,1,2,3,0.274,1.012,2,0
29,2,2,3,1.229,0.38,2,0
29,1,1,3,0.803,0.37,2,0
29,2,2,4,0.749,0.332,2,0
29,1,1,4,0.542,0.584,2,0
29,2,2,3,0.991,0.421,2,0
29,2,2,3,0.814,0.321,2,0
29,1,1,4,0.383,0.834,2,0
29,1,1,4,0.663,0.417,2,0
29,1,1,4,1.031,0.39,2,0
29,2,2,2,1.116,0.285,2,0
29,1,1,4,1.238,0.46,2,0
29,1,1,4,0.711,0.33,2,0
29,1,2,3,0.692,0.571,2,0
29,2,2,4,0.786,0.37,2,0
29,2,2,3,0.249,0.429,2,0
29,1,2,2,0.153,1.413,2,0
29,1,1,2,0.918,0.46,2,0
29,1,1,1,1.169,0.307,2,0
29,2,2,4,0.895,0.412,2,0
